2018-01-31 19:54:13  TENSOR_SGD_LRELU epoch: 0 ,  batch:    50 , avg_batch_acc: 0.3906  avg_batch_loss: 3.3269  learning_rate 0.000500
2018-01-31 21:30:52  TENSOR_SGD_LRELU epoch: 3 ,  batch:   300 , avg_batch_acc: 0.9688  avg_batch_loss: 0.1154  learning_rate 0.000500
2018-01-31 21:32:19  TENSOR_SGD_LRELU epoch: 3 ,  batch:   350 , avg_batch_acc: 0.9688  avg_batch_loss: 0.0952  learning_rate 0.000500
2018-01-31 21:33:45  TENSOR_SGD_LRELU epoch: 3 ,  batch:   400 , avg_batch_acc: 0.9844  avg_batch_loss: 0.1045  learning_rate 0.000500
2018-01-31 21:35:12  TENSOR_SGD_LRELU epoch: 3 ,  batch:   450 , avg_batch_acc: 0.9688  avg_batch_loss: 0.1868  learning_rate 0.000500
2018-01-31 21:36:34  TENSOR_SGD_LRELU epoch: 3 ,  batch:   500 , avg_batch_acc: 0.9844  avg_batch_loss: 0.1139  learning_rate 0.000500
2018-01-31 21:37:56  TENSOR_SGD_LRELU epoch: 3 ,  batch:   550 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0794  learning_rate 0.000500
2018-01-31 21:39:22  TENSOR_SGD_LRELU epoch: 3 ,  batch:   600 , avg_batch_acc: 0.9375  avg_batch_loss: 0.1792  learning_rate 0.000500
2018-01-31 21:40:50  TENSOR_SGD_LRELU epoch: 3 ,  batch:   650 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1535  learning_rate 0.000500
2018-01-31 21:42:19  TENSOR_SGD_LRELU epoch: 3 ,  batch:   700 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1537  learning_rate 0.000500
2018-01-31 21:43:48  TENSOR_SGD_LRELU epoch: 3 ,  batch:   750 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1274  learning_rate 0.000500
2018-01-31 21:45:14  TENSOR_SGD_LRELU epoch: 3 ,  batch:   800 , avg_batch_acc: 0.9219  avg_batch_loss: 0.2206  learning_rate 0.000500
2018-01-31 21:46:43  TENSOR_SGD_LRELU epoch: 3 ,  batch:   850 , avg_batch_acc: 0.9688  avg_batch_loss: 0.1568  learning_rate 0.000500
2018-01-31 21:48:09  TENSOR_SGD_LRELU epoch: 3 ,  batch:   900 , avg_batch_acc: 1.0000  avg_batch_loss: 0.0682  learning_rate 0.000500
2018-01-31 21:54:08  TENSOR_SGD_LRELU epoch: 4 ,  batch:    50 , avg_batch_acc: 0.9531  avg_batch_loss: 0.2432  learning_rate 0.000500
2018-01-31 21:55:34  TENSOR_SGD_LRELU epoch: 4 ,  batch:   100 , avg_batch_acc: 0.9531  avg_batch_loss: 0.2061  learning_rate 0.000500
2018-01-31 21:57:01  TENSOR_SGD_LRELU epoch: 4 ,  batch:   150 , avg_batch_acc: 0.8750  avg_batch_loss: 0.3051  learning_rate 0.000500
2018-01-31 21:58:26  TENSOR_SGD_LRELU epoch: 4 ,  batch:   200 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0722  learning_rate 0.000500
2018-01-31 21:59:49  TENSOR_SGD_LRELU epoch: 4 ,  batch:   250 , avg_batch_acc: 0.9219  avg_batch_loss: 0.1849  learning_rate 0.000500
2018-01-31 22:01:14  TENSOR_SGD_LRELU epoch: 4 ,  batch:   300 , avg_batch_acc: 0.9688  avg_batch_loss: 0.1049  learning_rate 0.000500
2018-01-31 22:02:39  TENSOR_SGD_LRELU epoch: 4 ,  batch:   350 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0735  learning_rate 0.000500
2018-01-31 22:04:03  TENSOR_SGD_LRELU epoch: 4 ,  batch:   400 , avg_batch_acc: 0.9688  avg_batch_loss: 0.1158  learning_rate 0.000500
2018-01-31 22:05:27  TENSOR_SGD_LRELU epoch: 4 ,  batch:   450 , avg_batch_acc: 0.9688  avg_batch_loss: 0.0911  learning_rate 0.000500
2018-01-31 22:06:55  TENSOR_SGD_LRELU epoch: 4 ,  batch:   500 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0778  learning_rate 0.000500
2018-01-31 22:08:20  TENSOR_SGD_LRELU epoch: 4 ,  batch:   550 , avg_batch_acc: 0.9219  avg_batch_loss: 0.2338  learning_rate 0.000500
2018-01-31 22:09:43  TENSOR_SGD_LRELU epoch: 4 ,  batch:   600 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1437  learning_rate 0.000500
2018-01-31 22:11:07  TENSOR_SGD_LRELU epoch: 4 ,  batch:   650 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1322  learning_rate 0.000500
2018-01-31 22:12:28  TENSOR_SGD_LRELU epoch: 4 ,  batch:   700 , avg_batch_acc: 0.9375  avg_batch_loss: 0.1549  learning_rate 0.000500
2018-01-31 22:13:53  TENSOR_SGD_LRELU epoch: 4 ,  batch:   750 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0760  learning_rate 0.000500
2018-01-31 22:15:19  TENSOR_SGD_LRELU epoch: 4 ,  batch:   800 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1848  learning_rate 0.000500
2018-01-31 22:16:46  TENSOR_SGD_LRELU epoch: 4 ,  batch:   850 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1604  learning_rate 0.000500
2018-01-31 22:18:11  TENSOR_SGD_LRELU epoch: 4 ,  batch:   900 , avg_batch_acc: 0.9219  avg_batch_loss: 0.1751  learning_rate 0.000500
2018-01-31 22:24:08  TENSOR_SGD_LRELU epoch: 5 ,  batch:    50 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0880  learning_rate 0.000050
2018-01-31 22:25:35  TENSOR_SGD_LRELU epoch: 5 ,  batch:   100 , avg_batch_acc: 0.9688  avg_batch_loss: 0.1342  learning_rate 0.000050
2018-01-31 22:27:01  TENSOR_SGD_LRELU epoch: 5 ,  batch:   150 , avg_batch_acc: 0.9375  avg_batch_loss: 0.1952  learning_rate 0.000050
2018-01-31 22:28:28  TENSOR_SGD_LRELU epoch: 5 ,  batch:   200 , avg_batch_acc: 0.9219  avg_batch_loss: 0.2086  learning_rate 0.000050
2018-01-31 22:29:54  TENSOR_SGD_LRELU epoch: 5 ,  batch:   250 , avg_batch_acc: 0.9844  avg_batch_loss: 0.1214  learning_rate 0.000050
2018-01-31 22:31:18  TENSOR_SGD_LRELU epoch: 5 ,  batch:   300 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1588  learning_rate 0.000050
2018-01-31 22:32:43  TENSOR_SGD_LRELU epoch: 5 ,  batch:   350 , avg_batch_acc: 0.9844  avg_batch_loss: 0.1752  learning_rate 0.000050
2018-01-31 22:34:08  TENSOR_SGD_LRELU epoch: 5 ,  batch:   400 , avg_batch_acc: 0.9531  avg_batch_loss: 0.2272  learning_rate 0.000050
2018-01-31 22:35:35  TENSOR_SGD_LRELU epoch: 5 ,  batch:   450 , avg_batch_acc: 1.0000  avg_batch_loss: 0.1624  learning_rate 0.000050
2018-01-31 22:37:03  TENSOR_SGD_LRELU epoch: 5 ,  batch:   500 , avg_batch_acc: 0.9844  avg_batch_loss: 0.1747  learning_rate 0.000050
2018-01-31 22:38:31  TENSOR_SGD_LRELU epoch: 5 ,  batch:   550 , avg_batch_acc: 0.9688  avg_batch_loss: 0.2124  learning_rate 0.000050
2018-01-31 22:39:57  TENSOR_SGD_LRELU epoch: 5 ,  batch:   600 , avg_batch_acc: 0.9688  avg_batch_loss: 0.2431  learning_rate 0.000050
2018-01-31 22:41:25  TENSOR_SGD_LRELU epoch: 5 ,  batch:   650 , avg_batch_acc: 0.9688  avg_batch_loss: 0.2481  learning_rate 0.000050
2018-01-31 22:42:51  TENSOR_SGD_LRELU epoch: 5 ,  batch:   700 , avg_batch_acc: 0.9375  avg_batch_loss: 0.2811  learning_rate 0.000050
2018-01-31 22:44:17  TENSOR_SGD_LRELU epoch: 5 ,  batch:   750 , avg_batch_acc: 0.9375  avg_batch_loss: 0.3254  learning_rate 0.000050
2018-01-31 22:45:43  TENSOR_SGD_LRELU epoch: 5 ,  batch:   800 , avg_batch_acc: 0.9375  avg_batch_loss: 0.2892  learning_rate 0.000050
2018-01-31 22:47:05  TENSOR_SGD_LRELU epoch: 5 ,  batch:   850 , avg_batch_acc: 0.9375  avg_batch_loss: 0.3821  learning_rate 0.000050
2018-01-31 22:48:31  TENSOR_SGD_LRELU epoch: 5 ,  batch:   900 , avg_batch_acc: 0.9531  avg_batch_loss: 0.2805  learning_rate 0.000050
2018-01-31 22:54:28  TENSOR_SGD_LRELU epoch: 6 ,  batch:    50 , avg_batch_acc: 0.9375  avg_batch_loss: 0.3326  learning_rate 0.000050
2018-01-31 22:55:56  TENSOR_SGD_LRELU epoch: 6 ,  batch:   100 , avg_batch_acc: 0.9375  avg_batch_loss: 0.3830  learning_rate 0.000050
2018-01-31 22:57:21  TENSOR_SGD_LRELU epoch: 6 ,  batch:   150 , avg_batch_acc: 0.9062  avg_batch_loss: 0.3186  learning_rate 0.000050
2018-01-31 22:58:44  TENSOR_SGD_LRELU epoch: 6 ,  batch:   200 , avg_batch_acc: 0.9375  avg_batch_loss: 0.3013  learning_rate 0.000050
2018-01-31 23:00:12  TENSOR_SGD_LRELU epoch: 6 ,  batch:   250 , avg_batch_acc: 0.9375  avg_batch_loss: 0.3697  learning_rate 0.000050
2018-01-31 23:01:40  TENSOR_SGD_LRELU epoch: 6 ,  batch:   300 , avg_batch_acc: 0.9688  avg_batch_loss: 0.2971  learning_rate 0.000050
2018-01-31 23:03:07  TENSOR_SGD_LRELU epoch: 6 ,  batch:   350 , avg_batch_acc: 0.9375  avg_batch_loss: 0.3674  learning_rate 0.000050
2018-01-31 23:04:34  TENSOR_SGD_LRELU epoch: 6 ,  batch:   400 , avg_batch_acc: 0.9531  avg_batch_loss: 0.3312  learning_rate 0.000050
2018-01-31 23:05:56  TENSOR_SGD_LRELU epoch: 6 ,  batch:   450 , avg_batch_acc: 0.9375  avg_batch_loss: 0.3771  learning_rate 0.000050
2018-01-31 23:07:22  TENSOR_SGD_LRELU epoch: 6 ,  batch:   500 , avg_batch_acc: 0.9688  avg_batch_loss: 0.2928  learning_rate 0.000050
2018-01-31 23:08:45  TENSOR_SGD_LRELU epoch: 6 ,  batch:   550 , avg_batch_acc: 0.9375  avg_batch_loss: 0.3213  learning_rate 0.000050
2018-01-31 23:10:07  TENSOR_SGD_LRELU epoch: 6 ,  batch:   600 , avg_batch_acc: 0.9531  avg_batch_loss: 0.3194  learning_rate 0.000050
2018-01-31 23:11:31  TENSOR_SGD_LRELU epoch: 6 ,  batch:   650 , avg_batch_acc: 0.9375  avg_batch_loss: 0.3759  learning_rate 0.000050
2018-01-31 23:12:53  TENSOR_SGD_LRELU epoch: 6 ,  batch:   700 , avg_batch_acc: 0.9844  avg_batch_loss: 0.2984  learning_rate 0.000050
2018-01-31 23:14:20  TENSOR_SGD_LRELU epoch: 6 ,  batch:   750 , avg_batch_acc: 0.9531  avg_batch_loss: 0.3481  learning_rate 0.000050
2018-01-31 23:15:45  TENSOR_SGD_LRELU epoch: 6 ,  batch:   800 , avg_batch_acc: 0.9062  avg_batch_loss: 0.4397  learning_rate 0.000050
2018-01-31 23:17:11  TENSOR_SGD_LRELU epoch: 6 ,  batch:   850 , avg_batch_acc: 0.9531  avg_batch_loss: 0.4270  learning_rate 0.000050
2018-01-31 23:18:36  TENSOR_SGD_LRELU epoch: 6 ,  batch:   900 , avg_batch_acc: 0.9531  avg_batch_loss: 0.3985  learning_rate 0.000050
2018-01-31 23:24:35  TENSOR_SGD_LRELU epoch: 7 ,  batch:    50 , avg_batch_acc: 0.9844  avg_batch_loss: 0.2687  learning_rate 0.000050
2018-01-31 23:25:59  TENSOR_SGD_LRELU epoch: 7 ,  batch:   100 , avg_batch_acc: 0.9688  avg_batch_loss: 0.3471  learning_rate 0.000050
2018-01-31 23:27:22  TENSOR_SGD_LRELU epoch: 7 ,  batch:   150 , avg_batch_acc: 0.9219  avg_batch_loss: 0.3703  learning_rate 0.000050
2018-01-31 23:28:46  TENSOR_SGD_LRELU epoch: 7 ,  batch:   200 , avg_batch_acc: 0.9531  avg_batch_loss: 0.3280  learning_rate 0.000050
2018-01-31 23:30:12  TENSOR_SGD_LRELU epoch: 7 ,  batch:   250 , avg_batch_acc: 0.9062  avg_batch_loss: 0.4014  learning_rate 0.000050
2018-01-31 23:31:42  TENSOR_SGD_LRELU epoch: 7 ,  batch:   300 , avg_batch_acc: 0.9375  avg_batch_loss: 0.4534  learning_rate 0.000050
2018-01-31 23:33:09  TENSOR_SGD_LRELU epoch: 7 ,  batch:   350 , avg_batch_acc: 0.9375  avg_batch_loss: 0.4262  learning_rate 0.000050
2018-01-31 23:34:36  TENSOR_SGD_LRELU epoch: 7 ,  batch:   400 , avg_batch_acc: 0.9844  avg_batch_loss: 0.2701  learning_rate 0.000050
2018-01-31 23:36:03  TENSOR_SGD_LRELU epoch: 7 ,  batch:   450 , avg_batch_acc: 0.9688  avg_batch_loss: 0.3620  learning_rate 0.000050
2018-01-31 23:37:29  TENSOR_SGD_LRELU epoch: 7 ,  batch:   500 , avg_batch_acc: 0.9219  avg_batch_loss: 0.3848  learning_rate 0.000050
2018-01-31 23:38:56  TENSOR_SGD_LRELU epoch: 7 ,  batch:   550 , avg_batch_acc: 0.9219  avg_batch_loss: 0.4376  learning_rate 0.000050
2018-01-31 23:40:23  TENSOR_SGD_LRELU epoch: 7 ,  batch:   600 , avg_batch_acc: 0.9375  avg_batch_loss: 0.4427  learning_rate 0.000050
2018-01-31 23:41:50  TENSOR_SGD_LRELU epoch: 7 ,  batch:   650 , avg_batch_acc: 0.9219  avg_batch_loss: 0.3969  learning_rate 0.000050
2018-01-31 23:43:16  TENSOR_SGD_LRELU epoch: 7 ,  batch:   700 , avg_batch_acc: 0.9688  avg_batch_loss: 0.3533  learning_rate 0.000050
2018-01-31 23:44:42  TENSOR_SGD_LRELU epoch: 7 ,  batch:   750 , avg_batch_acc: 0.9531  avg_batch_loss: 0.2964  learning_rate 0.000050
2018-01-31 23:46:08  TENSOR_SGD_LRELU epoch: 7 ,  batch:   800 , avg_batch_acc: 0.9531  avg_batch_loss: 0.3940  learning_rate 0.000050
2018-01-31 23:47:34  TENSOR_SGD_LRELU epoch: 7 ,  batch:   850 , avg_batch_acc: 0.9219  avg_batch_loss: 0.3582  learning_rate 0.000050
2018-01-31 23:48:59  TENSOR_SGD_LRELU epoch: 7 ,  batch:   900 , avg_batch_acc: 0.9062  avg_batch_loss: 0.4281  learning_rate 0.000050
2018-01-31 23:55:05  TENSOR_SGD_LRELU epoch: 8 ,  batch:    50 , avg_batch_acc: 0.9062  avg_batch_loss: 0.4470  learning_rate 0.000050
2018-01-31 23:56:34  TENSOR_SGD_LRELU epoch: 8 ,  batch:   100 , avg_batch_acc: 0.9062  avg_batch_loss: 0.3450  learning_rate 0.000050
2018-01-31 23:58:02  TENSOR_SGD_LRELU epoch: 8 ,  batch:   150 , avg_batch_acc: 0.9375  avg_batch_loss: 0.3669  learning_rate 0.000050
2018-01-31 23:59:30  TENSOR_SGD_LRELU epoch: 8 ,  batch:   200 , avg_batch_acc: 0.9688  avg_batch_loss: 0.3645  learning_rate 0.000050
2018-02-01 00:01:00  TENSOR_SGD_LRELU epoch: 8 ,  batch:   250 , avg_batch_acc: 0.8438  avg_batch_loss: 0.5101  learning_rate 0.000050
2018-02-01 00:02:29  TENSOR_SGD_LRELU epoch: 8 ,  batch:   300 , avg_batch_acc: 0.9219  avg_batch_loss: 0.3251  learning_rate 0.000050
2018-02-01 00:04:02  TENSOR_SGD_LRELU epoch: 8 ,  batch:   350 , avg_batch_acc: 0.9531  avg_batch_loss: 0.3865  learning_rate 0.000050
2018-02-01 00:05:32  TENSOR_SGD_LRELU epoch: 8 ,  batch:   400 , avg_batch_acc: 0.9375  avg_batch_loss: 0.4208  learning_rate 0.000050
2018-02-01 00:07:02  TENSOR_SGD_LRELU epoch: 8 ,  batch:   450 , avg_batch_acc: 0.9375  avg_batch_loss: 0.3680  learning_rate 0.000050
2018-02-01 00:08:33  TENSOR_SGD_LRELU epoch: 8 ,  batch:   500 , avg_batch_acc: 0.9688  avg_batch_loss: 0.2978  learning_rate 0.000050
2018-02-01 00:10:03  TENSOR_SGD_LRELU epoch: 8 ,  batch:   550 , avg_batch_acc: 0.9219  avg_batch_loss: 0.4681  learning_rate 0.000050
2018-02-01 00:11:32  TENSOR_SGD_LRELU epoch: 8 ,  batch:   600 , avg_batch_acc: 0.9531  avg_batch_loss: 0.3694  learning_rate 0.000050
2018-02-01 00:13:04  TENSOR_SGD_LRELU epoch: 8 ,  batch:   650 , avg_batch_acc: 0.9219  avg_batch_loss: 0.4261  learning_rate 0.000050
2018-02-01 00:14:33  TENSOR_SGD_LRELU epoch: 8 ,  batch:   700 , avg_batch_acc: 0.9531  avg_batch_loss: 0.3846  learning_rate 0.000050
2018-02-01 00:16:02  TENSOR_SGD_LRELU epoch: 8 ,  batch:   750 , avg_batch_acc: 0.9062  avg_batch_loss: 0.4908  learning_rate 0.000050
2018-02-01 00:17:29  TENSOR_SGD_LRELU epoch: 8 ,  batch:   800 , avg_batch_acc: 0.9062  avg_batch_loss: 0.3771  learning_rate 0.000050
2018-02-01 00:18:55  TENSOR_SGD_LRELU epoch: 8 ,  batch:   850 , avg_batch_acc: 0.9219  avg_batch_loss: 0.3553  learning_rate 0.000050
2018-02-01 00:20:20  TENSOR_SGD_LRELU epoch: 8 ,  batch:   900 , avg_batch_acc: 0.9531  avg_batch_loss: 0.3091  learning_rate 0.000050
2018-02-01 00:26:14  TENSOR_SGD_LRELU epoch: 9 ,  batch:    50 , avg_batch_acc: 0.9375  avg_batch_loss: 0.4176  learning_rate 0.000050
